ts_utc,source,ccy,buy_median,sell_median,mid,fx_mid_per_usd,basis_bps,n_ads,source_ok,error
2026-09-04T16:05:26.170848+00:00,binance_p2p,VND,25845.5,25826.5,25836.0,26003.678815,-64.48,20,True,
2026-09-04T16:05:26.170848+00:00,binance_p2p,KES,129.295,129.0,129.1475,129.370035,-17.2,20,True,
2026-09-04T16:05:26.170848+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T16:05:26.170848+00:00,binance_p2p,BOB,12.48,12.43,12.455,12.139779,259.66,20,True,
2026-09-04T16:05:26.170848+00:00,binance_p2p,LBP,89550.0,88495.0,89022.5,89500.0,-53.35,20,True,
2026-09-04T16:05:26.170848+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T17:05:25.613093+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T17:05:25.613093+00:00,binance_p2p,EGP,51.17,51.22,51.195,50.939253,50.21,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,PKR,284.66,284.5,284.58,277.363614,260.18,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,BDT,126.905,127.06,126.9825,122.802052,340.42,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,VND,25840.5,25819.5,25830.0,26003.678815,-66.79,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,KES,129.325,129.0,129.1625,129.370035,-16.04,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T17:05:25.613093+00:00,binance_p2p,BOB,12.48,12.44,12.46,12.139779,263.78,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,LBP,89475.0,88495.0,88985.0,89500.0,-57.54,20,True,
2026-09-04T17:05:25.613093+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T18:05:33.588321+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T18:05:33.588321+00:00,binance_p2p,EGP,51.27,51.24,51.255,50.939253,61.99,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,PKR,284.55,284.6,284.575,277.363614,260.0,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,BDT,126.97,126.865,126.9175,122.802052,335.13,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,VND,25852.0,25820.0,25836.0,26003.678815,-64.48,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,KES,129.35,129.08,129.215,129.370035,-11.98,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T18:05:33.588321+00:00,binance_p2p,BOB,12.485,12.43,12.4575,12.139779,261.72,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,LBP,89475.0,88495.0,88985.0,89500.0,-57.54,20,True,
2026-09-04T18:05:33.588321+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T19:05:32.470103+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T19:05:32.470103+00:00,binance_p2p,EGP,51.195,51.25,51.2225,50.939253,55.6,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,PKR,284.395,284.195,284.295,277.363614,249.9,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,BDT,127.065,126.86,126.9625,122.802052,338.79,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,VND,25853.0,25821.0,25837.0,26003.678815,-64.1,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,KES,129.53,129.085,129.3075,129.370035,-4.83,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T19:05:32.470103+00:00,binance_p2p,BOB,12.465,12.41,12.4375,12.139779,245.24,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,LBP,89675.0,88495.0,89085.0,89500.0,-46.37,20,True,
2026-09-04T19:05:32.470103+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T20:05:33.118159+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T20:05:33.118159+00:00,binance_p2p,EGP,51.235,51.255,51.245,50.939253,60.02,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,PKR,284.35,284.07,284.21,277.363614,246.84,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,BDT,127.13,126.19,126.66,122.802052,314.16,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,VND,25856.0,25821.0,25838.5,26003.678815,-63.52,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,KES,129.48,129.075,129.2775,129.370035,-7.15,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T20:05:33.118159+00:00,binance_p2p,BOB,12.43,12.38,12.405,12.139779,218.47,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,LBP,89669.975,88200.0,88934.9875,89500.0,-63.13,20,True,
2026-09-04T20:05:33.118159+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T21:05:32.008961+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T21:05:32.008961+00:00,binance_p2p,EGP,51.28,51.25,51.265,50.939253,63.95,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,PKR,284.105,284.195,284.15,277.363614,244.67,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,BDT,127.195,126.675,126.935,122.802052,336.55,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,VND,25859.5,25822.0,25840.75,26003.678815,-62.66,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,KES,129.52,129.0,129.26,129.370035,-8.51,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T21:05:32.008961+00:00,binance_p2p,BOB,12.44,12.4,12.42,12.139779,230.83,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,LBP,90594.97,87750.5,89172.735,89500.0,-36.57,20,True,
2026-09-04T21:05:32.008961+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T22:05:34.098233+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T22:05:34.098233+00:00,binance_p2p,EGP,51.27,51.275,51.2725,50.939253,65.42,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,PKR,284.035,284.07,284.0525,277.363614,241.16,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,BDT,127.2,126.4,126.8,122.802052,325.56,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,VND,25859.0,25822.0,25840.5,26003.678815,-62.75,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,KES,129.7,129.095,129.3975,129.370035,2.12,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T22:05:34.098233+00:00,binance_p2p,BOB,12.43,12.38,12.405,12.139779,218.47,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,LBP,89844.975,88050.5,88947.7375,89500.0,-61.71,20,True,
2026-09-04T22:05:34.098233+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T23:05:32.051705+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T23:05:32.051705+00:00,binance_p2p,EGP,51.275,51.34,51.3075,50.939253,72.29,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,PKR,284.18,284.0,284.09,277.363614,242.51,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,BDT,127.2,126.115,126.6575,122.802052,313.96,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,VND,25860.0,25824.0,25842.0,26003.678815,-62.18,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,KES,129.6,129.01,129.305,129.370035,-5.03,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-04T23:05:32.051705+00:00,binance_p2p,BOB,12.42,12.38,12.4,12.139779,214.35,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,LBP,93500.0,87750.5,90625.25,89500.0,125.73,20,True,
2026-09-04T23:05:32.051705+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T00:05:33.011668+00:00,binance_p2p,NGN,,,,1324.793344,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T00:05:33.011668+00:00,binance_p2p,EGP,51.285,51.4,51.3425,50.939253,79.16,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,PKR,284.33,283.6,283.965,277.363614,238.0,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,BDT,127.115,126.33,126.7225,122.802052,319.25,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,VND,25838.5,25806.0,25822.25,26003.678815,-69.77,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,KES,129.78,128.98,129.38,129.370035,0.77,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,GHS,,,,11.338829,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T00:05:33.011668+00:00,binance_p2p,BOB,12.445,12.38,12.4125,12.139779,224.65,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,LBP,93500.0,85750.5,89625.25,89500.0,13.99,20,True,
2026-09-05T00:05:33.011668+00:00,binance_p2p,ETB,,,,162.402212,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T01:05:32.472408+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T01:05:32.472408+00:00,binance_p2p,EGP,51.3,51.245,51.2725,50.944245,64.43,20,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,PKR,284.6,283.68,284.14,277.597405,235.69,20,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,BDT,127.0,126.635,126.8175,122.859412,322.16,20,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,VND,25848.0,25819.5,25833.75,26025.122751,-73.53,20,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,KES,129.745,128.98,129.3625,129.388213,-1.99,20,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T01:05:32.472408+00:00,binance_p2p,BOB,12.455,12.41,12.4325,12.145708,236.13,20,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,LBP,93000.0,85000.0,89000.0,89500.0,-55.87,14,True,
2026-09-05T01:05:32.472408+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T02:05:31.044821+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T02:05:31.044821+00:00,binance_p2p,EGP,51.3,51.26,51.28,50.944245,65.91,20,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,PKR,284.24,283.725,283.9825,277.597405,230.01,20,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,BDT,126.98,126.625,126.8025,122.859412,320.94,20,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,VND,25840.0,25823.5,25831.75,26025.122751,-74.3,20,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,KES,129.67,128.98,129.325,129.388213,-4.89,20,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T02:05:31.044821+00:00,binance_p2p,BOB,12.45,12.4,12.425,12.145708,229.95,20,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,LBP,91500.0,85000.0,88250.0,89500.0,-139.66,15,True,
2026-09-05T02:05:31.044821+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T03:05:30.870530+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T03:05:30.870530+00:00,binance_p2p,EGP,51.295,51.305,51.3,50.944245,69.83,20,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,PKR,283.98,283.65,283.815,277.597405,223.98,20,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,BDT,126.92,126.755,126.8375,122.859412,323.79,20,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,VND,25818.5,25803.0,25810.75,26025.122751,-82.37,20,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,KES,129.705,128.945,129.325,129.388213,-4.89,20,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T03:05:30.870530+00:00,binance_p2p,BOB,12.45,12.4,12.425,12.145708,229.95,20,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,LBP,93000.0,85000.0,89000.0,89500.0,-55.87,14,True,
2026-09-05T03:05:30.870530+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T04:05:29.477840+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T04:05:29.477840+00:00,binance_p2p,EGP,51.255,51.28,51.2675,50.944245,63.45,20,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,PKR,283.81,283.575,283.6925,277.597405,219.57,20,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,BDT,126.865,126.76,126.8125,122.859412,321.76,20,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,VND,25813.0,25802.5,25807.75,26025.122751,-83.52,20,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,KES,129.695,128.945,129.32,129.388213,-5.27,20,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T04:05:29.477840+00:00,binance_p2p,BOB,12.45,12.38,12.415,12.145708,221.72,20,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,LBP,91500.0,85000.0,88250.0,89500.0,-139.66,15,True,
2026-09-05T04:05:29.477840+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T05:05:30.860973+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T05:05:30.860973+00:00,binance_p2p,EGP,51.245,51.235,51.24,50.944245,58.05,20,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,PKR,283.985,283.575,283.78,277.597405,222.72,20,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,BDT,126.78,126.8,126.79,122.859412,319.93,20,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,VND,25842.0,25824.5,25833.25,26025.122751,-73.73,20,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,KES,129.535,129.0,129.2675,129.388213,-9.33,20,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T05:05:30.860973+00:00,binance_p2p,BOB,12.445,12.38,12.4125,12.145708,219.66,20,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,LBP,91500.0,86250.0,88875.0,89500.0,-69.83,18,True,
2026-09-05T05:05:30.860973+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T06:05:26.963633+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T06:05:26.963633+00:00,binance_p2p,EGP,51.25,51.25,51.25,50.944245,60.02,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,PKR,283.95,283.54,283.745,277.597405,221.46,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,BDT,126.675,126.61,126.6425,122.859412,307.92,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,VND,25858.0,25839.0,25848.5,26025.122751,-67.87,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,KES,129.475,129.005,129.24,129.388213,-11.45,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T06:05:26.963633+00:00,binance_p2p,BOB,12.45,12.37,12.41,12.145708,217.6,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,LBP,89675.0,88000.5,88837.75,89500.0,-73.99,20,True,
2026-09-05T06:05:26.963633+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T07:05:29.848366+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T07:05:29.848366+00:00,binance_p2p,EGP,51.245,51.35,51.2975,50.944245,69.34,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,PKR,283.875,283.575,283.725,277.597405,220.74,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,BDT,126.71,126.73,126.72,122.859412,314.23,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,VND,25846.5,25825.5,25836.0,26025.122751,-72.67,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,KES,129.355,129.01,129.1825,129.388213,-15.9,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T07:05:29.848366+00:00,binance_p2p,BOB,12.445,12.35,12.3975,12.145708,207.31,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,LBP,89500.0,88200.5,88850.25,89500.0,-72.6,20,True,
2026-09-05T07:05:29.848366+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T08:05:29.812190+00:00,binance_p2p,AED,3.698,3.659,3.6785,3.6725,16.34,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,AFN,67.0,63.05,65.025,64.838212,28.81,9,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,AMD,363.82,359.915,361.8675,363.830153,-53.94,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,AOA,826.58,1113.54,970.06,931.930703,409.14,15,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,ARS,1589.325,1570.005,1579.665,1507.3745,479.58,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,AZN,1.69,1.66,1.675,1.699716,-145.41,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,BDT,126.7,126.725,126.7125,122.859412,313.62,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,BND,1.3095,1.386,1.34775,1.266802,638.99,18,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,BOB,12.45,12.34,12.395,12.145708,205.25,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,BWP,,,,13.688252,,10,False,"ValueError:no ads at ~USD 500 (0 buy, 10 sell)"
2026-09-05T08:05:29.812190+00:00,binance_p2p,CLP,944.8,930.0,937.4,932.412272,53.49,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,COP,3129.0,3087.0,3108.0,3152.90844,-142.43,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,DZD,247.895,244.23,246.0625,133.338687,8453.95,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,EGP,51.24,51.27,51.255,50.944245,61.0,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,ETB,,,,162.347477,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T08:05:29.812190+00:00,binance_p2p,GEL,2.61,2.59,2.6,2.613051,-49.95,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,GHS,,,,11.363793,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T08:05:29.812190+00:00,binance_p2p,IDR,17576.0,17539.5,17557.75,17674.218391,-65.9,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,INR,102.565,102.995,102.78,94.51761,874.16,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,IQD,1550.885,1537.805,1544.345,1311.094196,1779.05,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,JOD,0.714,0.707,0.7105,0.709,21.16,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,KES,129.335,129.0,129.1675,129.388213,-17.06,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,KHR,4062.5,4018.5,4040.5,4045.073099,-11.31,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,KWD,0.31,0.307,0.3085,0.308726,-7.32,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,KZT,485.7,463.135,474.4175,455.771483,409.11,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,LAK,22570.0,22466.0,22518.0,22199.314709,143.56,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,LBP,89475.0,88450.0,88962.5,89500.0,-60.06,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,LKR,331.93,330.875,331.4025,328.202304,97.51,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,MAD,9.82,9.71,9.765,9.348756,445.24,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,MNT,3681.885,3646.065,3663.975,3557.475045,299.37,16,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,MXN,17.025,16.745,16.885,16.894736,-5.76,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,MZN,74.76,74.595,74.6775,63.818874,1701.48,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,NGN,,,,1324.205782,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-05T08:05:29.812190+00:00,binance_p2p,NPR,164.765,150.12,157.4425,151.228136,410.93,12,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,PEN,3.3865,3.3525,3.3695,3.360932,25.49,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,PHP,62.685,62.47,62.5775,62.696582,-18.99,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,PKR,283.66,283.825,283.7425,277.597405,221.37,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,QAR,3.781,3.68,3.7305,3.64,248.63,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,RWF,1493.405,1490.81,1492.1075,1476.188744,107.84,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,SAR,3.86,3.795,3.8275,3.75,206.67,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,SDG,7140.68,7057.345,7099.0125,510.232995,129132.76,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,SYP,133.75,130.505,132.1275,121.840777,844.28,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,TND,3.25,3.145,3.1975,2.90854,993.49,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,TRY,51.04,48.91,49.975,48.416604,321.87,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,TZS,2646.95,2632.76,2639.855,2641.564042,-6.47,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,UAH,45.26,47.25,46.255,44.598868,371.34,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,UGX,3770.49,3771.1,3770.795,3716.890981,145.02,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,VES,973.1,960.575,966.8375,813.7361,1881.46,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,VND,25855.5,25846.0,25850.75,26025.122751,-67.0,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,XAF,595.19,596.635,595.9125,564.855203,549.83,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,XOF,577.85,595.94,586.895,564.855203,390.18,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,ZAR,16.835,16.11,16.4725,15.966228,317.09,20,True,
2026-09-05T08:05:29.812190+00:00,binance_p2p,ZMW,19.52,19.545,19.5325,19.110335,220.91,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,AED,3.6965,3.6625,3.6795,3.6725,19.06,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,AFN,67.0,63.05,65.025,64.838212,28.81,9,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,AMD,363.025,360.14,361.5825,363.830153,-61.78,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,AOA,1102.1,1113.54,1107.82,931.930703,1887.36,13,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,ARS,1585.3,1570.665,1577.9825,1507.3745,468.42,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,AZN,1.69,1.66,1.675,1.699716,-145.41,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,BDT,126.625,126.69,126.6575,122.859412,309.14,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,BND,1.306,1.512,1.409,1.266802,1122.5,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,BOB,12.45,12.335,12.3925,12.145708,203.19,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,BWP,,,,13.688252,,10,False,"ValueError:no ads at ~USD 500 (0 buy, 10 sell)"
2026-09-05T09:05:28.746877+00:00,binance_p2p,CLP,943.64,930.5,937.07,932.412272,49.95,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,COP,3125.94,3087.025,3106.4825,3152.90844,-147.25,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,DZD,247.2,244.43,245.815,133.338687,8435.38,20,True,
2026-09-05T09:05:28.746877+00:00,binance_p2p,EGP,51.22,51.355,51.2875,50.944245,67.38,20,True,
