ts_utc,notional_src,provider,landed_dst,cost_bps,rank,source_ok,error
2026-09-10T10:05:19.199007+00:00,200,Wise,7241.38,92.33,1,True,
2026-09-10T10:05:19.199007+00:00,200,BNZ,7180.65,175.42,2,True,
2026-09-10T10:05:19.199007+00:00,200,Westpac NZ,7121.36,256.54,3,True,
2026-09-10T10:05:19.199007+00:00,200,ASB NZ,6995.41,428.87,4,True,
2026-09-10T10:05:19.199007+00:00,200,PayPal,6731.84,789.48,5,True,
2026-09-10T10:05:19.199007+00:00,200,KiwiBank,6431.63,1200.23,6,True,
2026-09-10T10:05:19.199007+00:00,1000,Wise,36377.75,45.58,1,True,
2026-09-10T10:05:19.199007+00:00,1000,BNZ,35903.25,175.42,2,True,
2026-09-10T10:05:19.199007+00:00,1000,ASB NZ,35694.52,232.54,3,True,
2026-09-10T10:05:19.199007+00:00,1000,Westpac NZ,35606.82,256.54,4,True,
2026-09-10T10:05:19.199007+00:00,1000,KiwiBank,35016.67,418.02,5,True,
2026-09-10T10:05:19.199007+00:00,1000,OFX,34699.18,504.9,6,True,
2026-09-10T10:05:19.199007+00:00,1000,PayPal,34634.4,522.63,7,True,
2026-09-10T10:05:19.199007+00:00,5000,Wise,182056.71,36.39,1,True,
2026-09-10T10:05:19.199007+00:00,5000,BNZ,179516.26,175.42,2,True,
2026-09-10T10:05:19.199007+00:00,5000,ASB NZ,179190.08,193.27,3,True,
2026-09-10T10:05:19.199007+00:00,5000,Westpac NZ,178034.09,256.54,4,True,
2026-09-10T10:05:19.199007+00:00,5000,KiwiBank,177941.83,261.59,5,True,
2026-09-10T10:05:19.199007+00:00,5000,OFX,175181.69,412.64,6,True,
2026-09-10T10:05:19.199007+00:00,5000,PayPal,174147.19,469.26,7,True,
2026-09-10T10:05:19.199007+00:00,25000,Wise,910454.4,34.52,1,True,
2026-09-10T10:05:19.199007+00:00,25000,BNZ,897581.31,175.42,2,True,
2026-09-10T10:05:19.199007+00:00,25000,ASB NZ,896667.88,185.42,3,True,
2026-09-10T10:05:19.199007+00:00,25000,KiwiBank,892567.65,230.3,4,True,
2026-09-10T10:05:19.199007+00:00,25000,Westpac NZ,890170.47,256.54,5,True,
2026-09-10T10:05:19.199007+00:00,25000,OFX,885691.47,305.56,6,True,
2026-09-10T10:05:19.199007+00:00,25000,PayPal,871711.13,458.58,7,True,
2026-09-10T10:05:19.199007+00:00,50000,Wise,1821206.25,32.89,1,True,
2026-09-10T10:05:19.199007+00:00,50000,BNZ,1795162.62,175.42,2,True,
2026-09-10T10:05:19.199007+00:00,50000,ASB NZ,1793515.13,184.44,3,True,
2026-09-10T10:05:19.199007+00:00,50000,KiwiBank,1785849.92,226.39,4,True,
2026-09-10T10:05:19.199007+00:00,50000,Westpac NZ,1780340.94,256.54,5,True,
2026-09-10T10:05:19.199007+00:00,50000,OFX,1771382.95,305.56,6,True,
2026-09-10T11:05:16.821220+00:00,200,Wise,7229.76,108.23,1,True,
2026-09-10T11:05:16.821220+00:00,200,BNZ,7162.58,200.14,2,True,
2026-09-10T11:05:16.821220+00:00,200,Westpac NZ,7110.97,270.76,3,True,
2026-09-10T11:05:16.821220+00:00,200,ASB NZ,6993.84,431.01,4,True,
2026-09-10T11:05:16.821220+00:00,200,PayPal,6722.01,802.93,5,True,
2026-09-10T11:05:16.821220+00:00,200,KiwiBank,6418.69,1217.94,6,True,
2026-09-10T11:05:16.821220+00:00,1000,Wise,36319.39,61.55,1,True,
2026-09-10T11:05:16.821220+00:00,1000,BNZ,35812.91,200.14,2,True,
2026-09-10T11:05:16.821220+00:00,1000,ASB NZ,35686.51,234.73,3,True,
2026-09-10T11:05:16.821220+00:00,1000,Westpac NZ,35554.85,270.76,4,True,
2026-09-10T11:05:16.821220+00:00,1000,KiwiBank,34946.18,437.31,5,True,
2026-09-10T11:05:16.821220+00:00,1000,OFX,34633.05,523.0,6,True,
2026-09-10T11:05:16.821220+00:00,1000,PayPal,34583.85,536.46,7,True,
2026-09-10T11:05:16.821220+00:00,5000,Wise,181764.62,52.37,1,True,
2026-09-10T11:05:16.821220+00:00,5000,ASB NZ,179149.85,195.47,2,True,
2026-09-10T11:05:16.821220+00:00,5000,BNZ,179064.56,200.14,3,True,
2026-09-10T11:05:16.821220+00:00,5000,Westpac NZ,177774.23,270.76,4,True,
2026-09-10T11:05:16.821220+00:00,5000,KiwiBank,177583.66,281.19,5,True,
2026-09-10T11:05:16.821220+00:00,5000,OFX,174847.81,430.91,6,True,
2026-09-10T11:05:16.821220+00:00,5000,PayPal,173893.0,483.17,7,True,
2026-09-10T11:05:16.821220+00:00,25000,Wise,908993.69,50.5,1,True,
2026-09-10T11:05:16.821220+00:00,25000,ASB NZ,896466.59,187.62,2,True,
2026-09-10T11:05:16.821220+00:00,25000,BNZ,895322.78,200.14,3,True,
2026-09-10T11:05:16.821220+00:00,25000,KiwiBank,890771.07,249.96,4,True,
2026-09-10T11:05:16.821220+00:00,25000,Westpac NZ,888871.16,270.76,5,True,
2026-09-10T11:05:16.821220+00:00,25000,OFX,884004.37,324.03,6,True,
2026-09-10T11:05:16.821220+00:00,25000,PayPal,870438.77,472.51,7,True,
2026-09-10T11:05:16.821220+00:00,50000,Wise,1818281.06,48.9,1,True,
2026-09-10T11:05:16.821220+00:00,50000,ASB NZ,1793112.51,186.64,2,True,
2026-09-10T11:05:16.821220+00:00,50000,BNZ,1790645.57,200.14,3,True,
2026-09-10T11:05:16.821220+00:00,50000,KiwiBank,1782255.33,246.06,4,True,
2026-09-10T11:05:16.821220+00:00,50000,Westpac NZ,1777742.33,270.76,5,True,
2026-09-10T11:05:16.821220+00:00,50000,OFX,1768008.74,324.03,6,True,
2026-09-10T12:05:21.795347+00:00,200,Wise,7216.84,125.9,1,True,
2026-09-10T12:05:21.795347+00:00,200,BNZ,7144.17,225.33,2,True,
2026-09-10T12:05:21.795347+00:00,200,Westpac NZ,7107.97,274.86,3,True,
2026-09-10T12:05:21.795347+00:00,200,ASB NZ,6990.45,435.65,4,True,
2026-09-10T12:05:21.795347+00:00,200,PayPal,6719.18,806.8,5,True,
2026-09-10T12:05:21.795347+00:00,200,KiwiBank,6403.57,1238.62,6,True,
2026-09-10T12:05:21.795347+00:00,1000,Wise,36258.44,78.23,1,True,
2026-09-10T12:05:21.795347+00:00,1000,BNZ,35720.87,225.33,2,True,
2026-09-10T12:05:21.795347+00:00,1000,ASB NZ,35669.2,239.47,3,True,
2026-09-10T12:05:21.795347+00:00,1000,Westpac NZ,35539.86,274.86,4,True,
2026-09-10T12:05:21.795347+00:00,1000,KiwiBank,34863.87,459.84,5,True,
2026-09-10T12:05:21.795347+00:00,1000,OFX,34590.64,534.6,6,True,
2026-09-10T12:05:21.795347+00:00,1000,PayPal,34569.26,540.45,7,True,
2026-09-10T12:05:21.795347+00:00,5000,Wise,181439.69,70.15,1,True,
2026-09-10T12:05:21.795347+00:00,5000,ASB NZ,179062.96,200.23,2,True,
2026-09-10T12:05:21.795347+00:00,5000,BNZ,178604.37,225.33,3,True,
2026-09-10T12:05:21.795347+00:00,5000,Westpac NZ,177699.28,274.86,4,True,
2026-09-10T12:05:21.795347+00:00,5000,KiwiBank,177165.4,304.08,5,True,
2026-09-10T12:05:21.795347+00:00,5000,OFX,174633.73,442.63,6,True,
2026-09-10T12:05:21.795347+00:00,5000,PayPal,173819.68,487.18,7,True,
2026-09-10T12:05:21.795347+00:00,25000,Wise,907368.74,68.29,1,True,
2026-09-10T12:05:21.795347+00:00,25000,ASB NZ,896031.77,192.38,2,True,
2026-09-10T12:05:21.795347+00:00,25000,BNZ,893021.86,225.33,3,True,
2026-09-10T12:05:21.795347+00:00,25000,KiwiBank,888673.02,272.93,4,True,
2026-09-10T12:05:21.795347+00:00,25000,Westpac NZ,888496.4,274.86,5,True,
2026-09-10T12:05:21.795347+00:00,25000,OFX,882920.66,335.89,6,True,
2026-09-10T12:05:21.795347+00:00,25000,PayPal,870071.77,476.53,7,True,
2026-09-10T12:05:21.795347+00:00,50000,Wise,1815029.18,66.69,1,True,
2026-09-10T12:05:21.795347+00:00,50000,ASB NZ,1792242.78,191.4,2,True,
2026-09-10T12:05:21.795347+00:00,50000,BNZ,1786043.71,225.33,3,True,
2026-09-10T12:05:21.795347+00:00,50000,KiwiBank,1778057.54,269.03,4,True,
2026-09-10T12:05:21.795347+00:00,50000,Westpac NZ,1776992.8,274.86,5,True,
2026-09-10T12:05:21.795347+00:00,50000,OFX,1765841.31,335.89,6,True,
2026-09-10T13:05:18.048185+00:00,200,Wise,7196.13,154.24,1,True,
2026-09-10T13:05:18.048185+00:00,200,BNZ,7115.91,264.0,2,True,
2026-09-10T13:05:18.048185+00:00,200,Westpac NZ,7103.58,280.87,3,True,
2026-09-10T13:05:18.048185+00:00,200,ASB NZ,6992.07,433.44,4,True,
2026-09-10T13:05:18.048185+00:00,200,PayPal,6715.03,812.48,5,True,
2026-09-10T13:05:18.048185+00:00,200,KiwiBank,6390.76,1256.15,6,True,
2026-09-10T13:05:18.048185+00:00,1000,Wise,36150.46,107.77,1,True,
2026-09-10T13:05:18.048185+00:00,1000,ASB NZ,35677.47,237.2,2,True,
2026-09-10T13:05:18.048185+00:00,1000,BNZ,35579.53,264.0,3,True,
2026-09-10T13:05:18.048185+00:00,1000,Westpac NZ,35517.89,280.87,4,True,
2026-09-10T13:05:18.048185+00:00,1000,KiwiBank,34794.15,478.91,5,True,
2026-09-10T13:05:18.048185+00:00,1000,PayPal,34547.9,546.3,6,True,
2026-09-10T13:05:18.048185+00:00,1000,OFX,34410.44,583.91,7,True,
2026-09-10T13:05:18.048185+00:00,5000,Wise,180919.21,98.64,1,True,
2026-09-10T13:05:18.048185+00:00,5000,ASB NZ,179104.49,197.96,2,True,
2026-09-10T13:05:18.048185+00:00,5000,BNZ,177897.63,264.0,3,True,
2026-09-10T13:05:18.048185+00:00,5000,Westpac NZ,177589.47,280.87,4,True,
2026-09-10T13:05:18.048185+00:00,5000,KiwiBank,176811.07,323.47,5,True,
2026-09-10T13:05:18.048185+00:00,5000,OFX,173723.94,492.42,6,True,
2026-09-10T13:05:18.048185+00:00,5000,PayPal,173712.27,493.06,7,True,
2026-09-10T13:05:18.048185+00:00,25000,Wise,904765.83,96.78,1,True,
2026-09-10T13:05:18.048185+00:00,25000,ASB NZ,896239.57,190.11,2,True,
2026-09-10T13:05:18.048185+00:00,25000,BNZ,889488.15,264.0,3,True,
2026-09-10T13:05:18.048185+00:00,25000,Westpac NZ,887947.36,280.87,4,True,
2026-09-10T13:05:18.048185+00:00,25000,KiwiBank,886895.7,292.38,5,True,
2026-09-10T13:05:18.048185+00:00,25000,OFX,878321.12,386.23,6,True,
2026-09-10T13:05:18.048185+00:00,25000,PayPal,869534.12,482.41,7,True,
2026-09-10T13:05:18.048185+00:00,50000,Wise,1809816.35,95.22,1,True,
2026-09-10T13:05:18.048185+00:00,50000,ASB NZ,1792658.43,189.12,2,True,
2026-09-10T13:05:18.048185+00:00,50000,BNZ,1778976.31,264.0,3,True,
2026-09-10T13:05:18.048185+00:00,50000,Westpac NZ,1775894.71,280.87,4,True,
2026-09-10T13:05:18.048185+00:00,50000,KiwiBank,1774501.49,288.49,5,True,
2026-09-10T13:05:18.048185+00:00,50000,OFX,1756642.24,386.23,6,True,
2026-09-10T14:05:19.012721+00:00,200,Wise,7200.59,148.14,1,True,
2026-09-10T14:05:19.012721+00:00,200,BNZ,7126.5,249.51,2,True,
2026-09-10T14:05:19.012721+00:00,200,Westpac NZ,7095.0,292.61,3,True,
2026-09-10T14:05:19.012721+00:00,200,ASB NZ,6983.62,445.0,4,True,
2026-09-10T14:05:19.012721+00:00,200,PayPal,6728.51,794.04,5,True,
2026-09-10T14:05:19.012721+00:00,200,KiwiBank,6382.3,1267.72,6,True,
2026-09-10T14:05:19.012721+00:00,1000,Wise,36172.84,101.65,1,True,
2026-09-10T14:05:19.012721+00:00,1000,ASB NZ,35634.39,248.99,2,True,
2026-09-10T14:05:19.012721+00:00,1000,BNZ,35632.49,249.51,3,True,
2026-09-10T14:05:19.012721+00:00,1000,Westpac NZ,35475.01,292.6,4,True,
2026-09-10T14:05:19.012721+00:00,1000,KiwiBank,34748.07,491.52,5,True,
2026-09-10T14:05:19.012721+00:00,1000,PayPal,34617.28,527.31,6,True,
2026-09-10T14:05:19.012721+00:00,1000,OFX,34438.57,576.22,7,True,
2026-09-10T14:05:19.012721+00:00,5000,Wise,181031.17,92.51,1,True,
2026-09-10T14:05:19.012721+00:00,5000,ASB NZ,178888.23,209.79,2,True,
2026-09-10T14:05:19.012721+00:00,5000,BNZ,178162.45,249.51,3,True,
2026-09-10T14:05:19.012721+00:00,5000,Westpac NZ,177375.05,292.6,4,True,
2026-09-10T14:05:19.012721+00:00,5000,KiwiBank,176576.94,336.28,5,True,
2026-09-10T14:05:19.012721+00:00,5000,PayPal,174061.12,473.97,6,True,
2026-09-10T14:05:19.012721+00:00,5000,OFX,173865.96,484.65,7,True,
2026-09-10T14:05:19.012721+00:00,25000,Wise,905325.73,90.65,1,True,
2026-09-10T14:05:19.012721+00:00,25000,ASB NZ,895157.44,201.95,2,True,
2026-09-10T14:05:19.012721+00:00,25000,BNZ,890812.26,249.51,3,True,
2026-09-10T14:05:19.012721+00:00,25000,Westpac NZ,886875.24,292.6,4,True,
2026-09-10T14:05:19.012721+00:00,25000,KiwiBank,885721.27,305.23,5,True,
2026-09-10T14:05:19.012721+00:00,25000,OFX,879038.22,378.39,6,True,
2026-09-10T14:05:19.012721+00:00,25000,PayPal,871280.32,463.3,7,True,
2026-09-10T14:05:19.012721+00:00,50000,Wise,1811092.09,88.24,1,True,
2026-09-10T14:05:19.012721+00:00,50000,ASB NZ,1790493.95,200.97,2,True,
2026-09-10T14:05:19.012721+00:00,50000,BNZ,1781624.52,249.51,3,True,
2026-09-10T14:05:19.012721+00:00,50000,Westpac NZ,1773750.48,292.6,4,True,
2026-09-10T14:05:19.012721+00:00,50000,KiwiBank,1772151.68,301.35,5,True,
2026-09-10T14:05:19.012721+00:00,50000,OFX,1758076.45,378.39,6,True,
2026-09-10T15:05:20.976911+00:00,200,Wise,7197.95,151.75,1,True,
2026-09-10T15:05:20.976911+00:00,200,BNZ,7138.15,233.57,2,True,
2026-09-10T15:05:20.976911+00:00,200,Westpac NZ,7128.07,247.36,3,True,
2026-09-10T15:05:20.976911+00:00,200,ASB NZ,6961.62,475.1,4,True,
2026-09-10T15:05:20.976911+00:00,200,PayPal,6738.18,780.81,5,True,
2026-09-10T15:05:20.976911+00:00,200,KiwiBank,6400.35,1243.03,6,True,
2026-09-10T15:05:20.976911+00:00,1000,Wise,36159.61,105.27,1,True,
2026-09-10T15:05:20.976911+00:00,1000,BNZ,35690.77,233.56,2,True,
2026-09-10T15:05:20.976911+00:00,1000,Westpac NZ,35640.37,247.35,3,True,
2026-09-10T15:05:20.976911+00:00,1000,ASB NZ,35522.12,279.71,4,True,
2026-09-10T15:05:20.976911+00:00,1000,KiwiBank,34846.36,464.63,5,True,
2026-09-10T15:05:20.976911+00:00,1000,PayPal,34667.04,513.7,6,True,
2026-09-10T15:05:20.976911+00:00,1000,OFX,34512.98,555.85,7,True,
2026-09-10T15:05:20.976911+00:00,5000,Wise,180964.99,96.13,1,True,
2026-09-10T15:05:20.976911+00:00,5000,BNZ,178453.87,233.56,2,True,
2026-09-10T15:05:20.976911+00:00,5000,ASB NZ,178324.63,240.64,3,True,
2026-09-10T15:05:20.976911+00:00,5000,Westpac NZ,178201.87,247.35,4,True,
2026-09-10T15:05:20.976911+00:00,5000,KiwiBank,177076.42,308.95,5,True,
2026-09-10T15:05:20.976911+00:00,5000,PayPal,174311.3,460.28,6,True,
2026-09-10T15:05:20.976911+00:00,5000,OFX,174241.64,464.09,7,True,
2026-09-10T15:05:20.976911+00:00,25000,Wise,904994.77,94.27,1,True,
2026-09-10T15:05:20.976911+00:00,25000,ASB NZ,892337.14,232.82,2,True,
2026-09-10T15:05:20.976911+00:00,25000,BNZ,892269.36,233.56,3,True,
2026-09-10T15:05:20.976911+00:00,25000,Westpac NZ,891009.33,247.35,4,True,
2026-09-10T15:05:20.976911+00:00,25000,KiwiBank,888226.7,277.81,5,True,
2026-09-10T15:05:20.976911+00:00,25000,OFX,880939.61,357.57,6,True,
2026-09-10T15:05:20.976911+00:00,25000,PayPal,872532.6,449.59,7,True,
2026-09-10T15:05:20.976911+00:00,50000,Wise,1810275.39,92.71,1,True,
2026-09-10T15:05:20.976911+00:00,50000,ASB NZ,1784852.79,231.84,2,True,
2026-09-10T15:05:20.976911+00:00,50000,BNZ,1784538.71,233.56,3,True,
2026-09-10T15:05:20.976911+00:00,50000,Westpac NZ,1782018.67,247.35,4,True,
2026-09-10T15:05:20.976911+00:00,50000,KiwiBank,1777164.55,273.92,5,True,
2026-09-10T15:05:20.976911+00:00,50000,OFX,1761879.22,357.57,6,True,
2026-09-10T16:05:17.066902+00:00,200,Wise,7198.92,150.42,1,True,
2026-09-10T16:05:17.066902+00:00,200,BNZ,7141.83,228.53,2,True,
2026-09-10T16:05:17.066902+00:00,200,Westpac NZ,7123.41,253.74,3,True,
2026-09-10T16:05:17.066902+00:00,200,ASB NZ,6957.53,480.69,4,True,
2026-09-10T16:05:17.066902+00:00,200,PayPal,6733.78,786.83,5,True,
2026-09-10T16:05:17.066902+00:00,200,KiwiBank,6396.16,1248.76,6,True,
2026-09-10T16:05:17.066902+00:00,1000,Wise,36164.48,103.94,1,True,
2026-09-10T16:05:17.066902+00:00,1000,BNZ,35709.16,228.53,2,True,
2026-09-10T16:05:17.066902+00:00,1000,Westpac NZ,35617.05,253.74,3,True,
2026-09-10T16:05:17.066902+00:00,1000,ASB NZ,35501.25,285.42,4,True,
2026-09-10T16:05:17.066902+00:00,1000,KiwiBank,34823.56,470.87,5,True,
2026-09-10T16:05:17.066902+00:00,1000,PayPal,34644.35,519.91,6,True,
2026-09-10T16:05:17.066902+00:00,1000,OFX,34497.02,560.22,7,True,
2026-09-10T16:05:17.066902+00:00,5000,Wise,180989.37,94.8,1,True,
2026-09-10T16:05:17.066902+00:00,5000,BNZ,178545.79,228.53,2,True,
2026-09-10T16:05:17.066902+00:00,5000,ASB NZ,178219.82,246.37,3,True,
2026-09-10T16:05:17.066902+00:00,5000,Westpac NZ,178085.26,253.74,4,True,
2026-09-10T16:05:17.066902+00:00,5000,KiwiBank,176960.55,315.29,5,True,
2026-09-10T16:05:17.066902+00:00,5000,PayPal,174197.24,466.52,6,True,
2026-09-10T16:05:17.066902+00:00,5000,OFX,174161.05,468.5,7,True,
2026-09-10T16:05:17.066902+00:00,25000,Wise,905116.7,92.94,1,True,
2026-09-10T16:05:17.066902+00:00,25000,BNZ,892728.96,228.53,2,True,
2026-09-10T16:05:17.066902+00:00,25000,ASB NZ,891812.68,238.56,3,True,
2026-09-10T16:05:17.066902+00:00,25000,Westpac NZ,890426.31,253.74,4,True,
2026-09-10T16:05:17.066902+00:00,25000,KiwiBank,887645.5,284.17,5,True,
2026-09-10T16:05:17.066902+00:00,25000,OFX,880530.69,362.05,6,True,
2026-09-10T16:05:17.066902+00:00,25000,PayPal,871961.67,455.84,7,True,
2026-09-10T16:05:17.066902+00:00,50000,Wise,1810518.2,91.38,1,True,
2026-09-10T16:05:17.066902+00:00,50000,BNZ,1785457.92,228.53,2,True,
2026-09-10T16:05:17.066902+00:00,50000,ASB NZ,1783803.77,237.58,3,True,
2026-09-10T16:05:17.066902+00:00,50000,Westpac NZ,1780852.63,253.74,4,True,
2026-09-10T16:05:17.066902+00:00,50000,KiwiBank,1776001.68,280.28,5,True,
2026-09-10T16:05:17.066902+00:00,50000,OFX,1761061.38,362.05,6,True,
2026-09-10T17:05:18.391345+00:00,200,Wise,7200.27,148.58,1,True,
2026-09-10T17:05:18.391345+00:00,200,BNZ,7137.21,234.85,2,True,
2026-09-10T17:05:18.391345+00:00,200,Westpac NZ,7121.35,256.55,3,True,
2026-09-10T17:05:18.391345+00:00,200,ASB NZ,6957.66,480.52,4,True,
2026-09-10T17:05:18.391345+00:00,200,PayPal,6731.83,789.5,5,True,
2026-09-10T17:05:18.391345+00:00,200,KiwiBank,6394.32,1251.28,6,True,
2026-09-10T17:05:18.391345+00:00,1000,Wise,36171.24,102.09,1,True,
2026-09-10T17:05:18.391345+00:00,1000,BNZ,35686.05,234.85,2,True,
2026-09-10T17:05:18.391345+00:00,1000,Westpac NZ,35606.77,256.55,3,True,
2026-09-10T17:05:18.391345+00:00,1000,ASB NZ,35501.91,285.24,4,True,
2026-09-10T17:05:18.391345+00:00,1000,KiwiBank,34813.51,473.62,5,True,
2026-09-10T17:05:18.391345+00:00,1000,PayPal,34634.35,522.64,6,True,
2026-09-10T17:05:18.391345+00:00,1000,OFX,34486.46,563.11,7,True,
2026-09-10T17:05:18.391345+00:00,5000,Wise,181023.2,92.95,1,True,
2026-09-10T17:05:18.391345+00:00,5000,BNZ,178430.26,234.85,2,True,
2026-09-10T17:05:18.391345+00:00,5000,ASB NZ,178223.15,246.19,3,True,
2026-09-10T17:05:18.391345+00:00,5000,Westpac NZ,178033.84,256.55,4,True,
2026-09-10T17:05:18.391345+00:00,5000,KiwiBank,176909.46,318.08,5,True,
2026-09-10T17:05:18.391345+00:00,5000,PayPal,174146.94,469.27,6,True,
2026-09-10T17:05:18.391345+00:00,5000,OFX,174107.77,471.42,7,True,
2026-09-10T17:05:18.391345+00:00,25000,Wise,905285.92,91.09,1,True,
2026-09-10T17:05:18.391345+00:00,25000,BNZ,892151.28,234.85,2,True,
2026-09-10T17:05:18.391345+00:00,25000,ASB NZ,891829.35,238.38,3,True,
2026-09-10T17:05:18.391345+00:00,25000,Westpac NZ,890169.22,256.55,4,True,
2026-09-10T17:05:18.391345+00:00,25000,KiwiBank,887389.21,286.98,5,True,
2026-09-10T17:05:18.391345+00:00,25000,OFX,880261.46,365.0,6,True,
2026-09-10T17:05:18.391345+00:00,25000,PayPal,871709.91,458.6,7,True,
2026-09-10T17:05:18.391345+00:00,50000,Wise,1810856.68,89.53,1,True,
2026-09-10T17:05:18.391345+00:00,50000,BNZ,1784302.56,234.85,2,True,
2026-09-10T17:05:18.391345+00:00,50000,ASB NZ,1783837.1,237.4,3,True,
2026-09-10T17:05:18.391345+00:00,50000,Westpac NZ,1780338.45,256.55,4,True,
2026-09-10T17:05:18.391345+00:00,50000,KiwiBank,1775488.9,283.09,5,True,
2026-09-10T17:05:18.391345+00:00,50000,OFX,1760522.92,365.0,6,True,
2026-09-10T18:05:16.807929+00:00,200,Wise,7197.93,151.78,1,True,
2026-09-10T18:05:16.807929+00:00,200,BNZ,7138.97,232.45,2,True,
2026-09-10T18:05:16.807929+00:00,200,Westpac NZ,7125.56,250.79,3,True,
2026-09-10T18:05:16.807929+00:00,200,ASB NZ,6957.43,480.83,4,True,
2026-09-10T18:05:16.807929+00:00,200,PayPal,6735.81,784.05,5,True,
2026-09-10T18:05:16.807929+00:00,200,KiwiBank,6399.88,1243.67,6,True,
2026-09-10T18:05:16.807929+00:00,1000,Wise,36159.51,105.3,1,True,
2026-09-10T18:05:16.807929+00:00,1000,BNZ,35694.85,232.45,2,True,
2026-09-10T18:05:16.807929+00:00,1000,Westpac NZ,35627.82,250.79,3,True,
2026-09-10T18:05:16.807929+00:00,1000,ASB NZ,35500.76,285.56,4,True,
2026-09-10T18:05:16.807929+00:00,1000,KiwiBank,34843.8,465.33,5,True,
2026-09-10T18:05:16.807929+00:00,1000,PayPal,34654.83,517.04,6,True,
2026-09-10T18:05:16.807929+00:00,1000,OFX,34509.82,556.72,7,True,
2026-09-10T18:05:16.807929+00:00,5000,Wise,180964.49,96.16,1,True,
2026-09-10T18:05:16.807929+00:00,5000,BNZ,178474.25,232.45,2,True,
2026-09-10T18:05:16.807929+00:00,5000,ASB NZ,178217.36,246.51,3,True,
2026-09-10T18:05:16.807929+00:00,5000,Westpac NZ,178139.12,250.79,4,True,
2026-09-10T18:05:16.807929+00:00,5000,KiwiBank,177063.39,309.66,5,True,
2026-09-10T18:05:16.807929+00:00,5000,PayPal,174249.92,463.64,6,True,
2026-09-10T18:05:16.807929+00:00,5000,OFX,174225.7,464.96,7,True,
2026-09-10T18:05:16.807929+00:00,25000,Wise,904992.28,94.3,1,True,
2026-09-10T18:05:16.807929+00:00,25000,BNZ,892371.23,232.45,2,True,
2026-09-10T18:05:16.807929+00:00,25000,ASB NZ,891800.4,238.7,3,True,
2026-09-10T18:05:16.807929+00:00,25000,Westpac NZ,890695.62,250.79,4,True,
2026-09-10T18:05:16.807929+00:00,25000,KiwiBank,888161.36,278.53,5,True,
2026-09-10T18:05:16.807929+00:00,25000,OFX,880857.02,358.48,6,True,
2026-09-10T18:05:16.807929+00:00,25000,PayPal,872225.39,452.96,7,True,
2026-09-10T18:05:16.807929+00:00,50000,Wise,1810268.23,92.75,1,True,
2026-09-10T18:05:16.807929+00:00,50000,BNZ,1784742.47,232.45,2,True,
2026-09-10T18:05:16.807929+00:00,50000,ASB NZ,1783779.19,237.72,3,True,
2026-09-10T18:05:16.807929+00:00,50000,Westpac NZ,1781391.24,250.79,4,True,
2026-09-10T18:05:16.807929+00:00,50000,KiwiBank,1777033.81,274.64,5,True,
2026-09-10T18:05:16.807929+00:00,50000,OFX,1761714.05,358.48,6,True,
2026-09-10T19:05:17.622026+00:00,200,Wise,7191.62,160.41,1,True,
2026-09-10T19:05:17.622026+00:00,200,BNZ,7122.25,255.32,2,True,
2026-09-10T19:05:17.622026+00:00,200,Westpac NZ,7117.46,261.88,3,True,
2026-09-10T19:05:17.622026+00:00,200,ASB NZ,6951.58,488.83,4,True,
2026-09-10T19:05:17.622026+00:00,200,PayPal,6728.15,794.53,5,True,
2026-09-10T19:05:17.622026+00:00,200,KiwiBank,6383.72,1265.78,6,True,
2026-09-10T19:05:17.622026+00:00,1000,Wise,36127.79,113.98,1,True,
2026-09-10T19:05:17.622026+00:00,1000,BNZ,35611.27,255.32,2,True,
2026-09-10T19:05:17.622026+00:00,1000,Westpac NZ,35587.29,261.88,3,True,
2026-09-10T19:05:17.622026+00:00,1000,ASB NZ,35470.9,293.73,4,True,
2026-09-10T19:05:17.622026+00:00,1000,KiwiBank,34755.78,489.41,5,True,
2026-09-10T19:05:17.622026+00:00,1000,PayPal,34615.4,527.83,6,True,
2026-09-10T19:05:17.622026+00:00,1000,OFX,34503.33,558.49,7,True,
2026-09-10T19:05:17.622026+00:00,5000,Wise,180805.76,104.85,1,True,
2026-09-10T19:05:17.622026+00:00,5000,ASB NZ,178067.46,254.71,2,True,
2026-09-10T19:05:17.622026+00:00,5000,BNZ,178056.36,255.32,3,True,
2026-09-10T19:05:17.622026+00:00,5000,Westpac NZ,177936.45,261.88,4,True,
2026-09-10T19:05:17.622026+00:00,5000,KiwiBank,176616.12,334.14,5,True,
2026-09-10T19:05:17.622026+00:00,5000,OFX,174192.95,466.75,6,True,
2026-09-10T19:05:17.622026+00:00,5000,PayPal,174051.67,474.49,7,True,
2026-09-10T19:05:17.622026+00:00,25000,Wise,904198.47,102.99,1,True,
2026-09-10T19:05:17.622026+00:00,25000,ASB NZ,891050.3,246.91,2,True,
2026-09-10T19:05:17.622026+00:00,25000,BNZ,890281.78,255.32,3,True,
2026-09-10T19:05:17.622026+00:00,25000,Westpac NZ,889682.24,261.88,4,True,
2026-09-10T19:05:17.622026+00:00,25000,KiwiBank,885917.8,303.08,5,True,
2026-09-10T19:05:17.622026+00:00,25000,OFX,880694.19,360.26,6,True,
2026-09-10T19:05:17.622026+00:00,25000,PayPal,871233.02,463.82,7,True,
2026-09-10T19:05:17.622026+00:00,50000,Wise,1808678.9,101.45,1,True,
2026-09-10T19:05:17.622026+00:00,50000,ASB NZ,1782278.84,245.93,2,True,
