ts_utc,ccy,n_buy,n_sell
2026-09-10T09:05:36.796217+00:00,AED,10,10
2026-09-10T09:05:36.796217+00:00,AFN,3,5
2026-09-10T09:05:36.796217+00:00,AMD,10,10
2026-09-10T09:05:36.796217+00:00,AOA,10,10
2026-09-10T09:05:36.796217+00:00,ARS,10,10
2026-09-10T09:05:36.796217+00:00,AZN,10,10
2026-09-10T09:05:36.796217+00:00,BDT,10,10
2026-09-10T09:05:36.796217+00:00,BND,7,10
2026-09-10T09:05:36.796217+00:00,BOB,10,10
2026-09-10T09:05:36.796217+00:00,BWP,0,10
2026-09-10T09:05:36.796217+00:00,CLP,10,10
2026-09-10T09:05:36.796217+00:00,COP,10,10
2026-09-10T09:05:36.796217+00:00,DZD,10,10
2026-09-10T09:05:36.796217+00:00,EGP,10,10
2026-09-10T09:05:36.796217+00:00,ETB,0,0
2026-09-10T09:05:36.796217+00:00,GEL,10,10
2026-09-10T09:05:36.796217+00:00,GHS,0,0
2026-09-10T09:05:36.796217+00:00,IDR,10,10
2026-09-10T09:05:36.796217+00:00,INR,10,10
2026-09-10T09:05:36.796217+00:00,IQD,10,10
2026-09-10T09:05:36.796217+00:00,JOD,10,10
2026-09-10T09:05:36.796217+00:00,KES,10,10
2026-09-10T09:05:36.796217+00:00,KHR,9,10
2026-09-10T09:05:36.796217+00:00,KWD,10,10
2026-09-10T09:05:36.796217+00:00,KZT,10,10
2026-09-10T09:05:36.796217+00:00,LAK,10,10
2026-09-10T09:05:36.796217+00:00,LBP,10,10
2026-09-10T09:05:36.796217+00:00,LKR,10,10
2026-09-10T09:05:36.796217+00:00,MAD,10,10
2026-09-10T09:05:36.796217+00:00,MNT,10,10
2026-09-10T09:05:36.796217+00:00,MXN,10,10
2026-09-10T09:05:36.796217+00:00,MZN,10,10
2026-09-10T09:05:36.796217+00:00,NGN,0,0
2026-09-10T09:05:36.796217+00:00,NPR,2,10
2026-09-10T09:05:36.796217+00:00,PEN,10,10
2026-09-10T09:05:36.796217+00:00,PHP,10,10
2026-09-10T09:05:36.796217+00:00,PKR,10,10
2026-09-10T09:05:36.796217+00:00,QAR,10,10
2026-09-10T09:05:36.796217+00:00,RWF,10,10
2026-09-10T09:05:36.796217+00:00,SAR,10,10
2026-09-10T09:05:36.796217+00:00,SDG,10,10
2026-09-10T09:05:36.796217+00:00,SYP,10,10
2026-09-10T09:05:36.796217+00:00,TND,10,10
2026-09-10T09:05:36.796217+00:00,TRY,10,10
2026-09-10T09:05:36.796217+00:00,TZS,10,10
2026-09-10T09:05:36.796217+00:00,UAH,10,10
2026-09-10T09:05:36.796217+00:00,UGX,10,10
2026-09-10T09:05:36.796217+00:00,VES,10,10
2026-09-10T09:05:36.796217+00:00,VND,10,10
2026-09-10T09:05:36.796217+00:00,XAF,10,10
2026-09-10T09:05:36.796217+00:00,XOF,10,10
2026-09-10T09:05:36.796217+00:00,ZAR,10,10
2026-09-10T09:05:36.796217+00:00,ZMW,10,10
2026-09-10T10:05:37.522141+00:00,AED,10,10
2026-09-10T10:05:37.522141+00:00,AFN,3,5
2026-09-10T10:05:37.522141+00:00,AMD,10,10
2026-09-10T10:05:37.522141+00:00,AOA,10,10
2026-09-10T10:05:37.522141+00:00,ARS,10,10
2026-09-10T10:05:37.522141+00:00,AZN,10,10
2026-09-10T10:05:37.522141+00:00,BDT,10,10
2026-09-10T10:05:37.522141+00:00,BND,7,10
2026-09-10T10:05:37.522141+00:00,BOB,10,10
2026-09-10T10:05:37.522141+00:00,BWP,0,10
2026-09-10T10:05:37.522141+00:00,CLP,10,10
2026-09-10T10:05:37.522141+00:00,COP,10,10
2026-09-10T10:05:37.522141+00:00,DZD,10,10
2026-09-10T10:05:37.522141+00:00,EGP,10,10
2026-09-10T10:05:37.522141+00:00,ETB,0,0
2026-09-10T10:05:37.522141+00:00,GEL,10,10
2026-09-10T10:05:37.522141+00:00,GHS,0,0
2026-09-10T10:05:37.522141+00:00,IDR,10,10
2026-09-10T10:05:37.522141+00:00,INR,10,10
2026-09-10T10:05:37.522141+00:00,IQD,10,10
2026-09-10T10:05:37.522141+00:00,JOD,10,10
2026-09-10T10:05:37.522141+00:00,KES,10,10
2026-09-10T10:05:37.522141+00:00,KHR,10,10
2026-09-10T10:05:37.522141+00:00,KWD,10,10
2026-09-10T10:05:37.522141+00:00,KZT,10,10
2026-09-10T10:05:37.522141+00:00,LAK,10,10
2026-09-10T10:05:37.522141+00:00,LBP,10,10
2026-09-10T10:05:37.522141+00:00,LKR,10,10
2026-09-10T10:05:37.522141+00:00,MAD,10,10
2026-09-10T10:05:37.522141+00:00,MNT,10,10
2026-09-10T10:05:37.522141+00:00,MXN,10,10
2026-09-10T10:05:37.522141+00:00,MZN,10,10
2026-09-10T10:05:37.522141+00:00,NGN,0,0
2026-09-10T10:05:37.522141+00:00,NPR,2,10
2026-09-10T10:05:37.522141+00:00,PEN,10,10
2026-09-10T10:05:37.522141+00:00,PHP,10,10
2026-09-10T10:05:37.522141+00:00,PKR,10,10
2026-09-10T10:05:37.522141+00:00,QAR,10,10
2026-09-10T10:05:37.522141+00:00,RWF,10,10
2026-09-10T10:05:37.522141+00:00,SAR,10,10
2026-09-10T10:05:37.522141+00:00,SDG,10,10
2026-09-10T10:05:37.522141+00:00,SYP,10,10
2026-09-10T10:05:37.522141+00:00,TND,10,10
2026-09-10T10:05:37.522141+00:00,TRY,10,10
2026-09-10T10:05:37.522141+00:00,TZS,10,10
2026-09-10T10:05:37.522141+00:00,UAH,10,10
2026-09-10T10:05:37.522141+00:00,UGX,10,10
2026-09-10T10:05:37.522141+00:00,VES,10,10
2026-09-10T10:05:37.522141+00:00,VND,10,10
2026-09-10T10:05:37.522141+00:00,XAF,10,10
2026-09-10T10:05:37.522141+00:00,XOF,10,10
2026-09-10T10:05:37.522141+00:00,ZAR,10,10
2026-09-10T10:05:37.522141+00:00,ZMW,10,10
2026-09-10T11:05:35.747841+00:00,AED,10,10
2026-09-10T11:05:35.747841+00:00,AFN,4,5
2026-09-10T11:05:35.747841+00:00,AMD,10,10
2026-09-10T11:05:35.747841+00:00,AOA,10,10
2026-09-10T11:05:35.747841+00:00,ARS,10,10
2026-09-10T11:05:35.747841+00:00,AZN,10,10
2026-09-10T11:05:35.747841+00:00,BDT,10,10
2026-09-10T11:05:35.747841+00:00,BND,7,10
2026-09-10T11:05:35.747841+00:00,BOB,10,10
2026-09-10T11:05:35.747841+00:00,BWP,0,10
2026-09-10T11:05:35.747841+00:00,CLP,10,10
2026-09-10T11:05:35.747841+00:00,COP,10,10
2026-09-10T11:05:35.747841+00:00,DZD,10,10
2026-09-10T11:05:35.747841+00:00,EGP,10,10
2026-09-10T11:05:35.747841+00:00,ETB,0,0
2026-09-10T11:05:35.747841+00:00,GEL,10,10
2026-09-10T11:05:35.747841+00:00,GHS,0,0
2026-09-10T11:05:35.747841+00:00,IDR,10,10
2026-09-10T11:05:35.747841+00:00,INR,10,10
2026-09-10T11:05:35.747841+00:00,IQD,10,10
2026-09-10T11:05:35.747841+00:00,JOD,10,10
2026-09-10T11:05:35.747841+00:00,KES,10,10
2026-09-10T11:05:35.747841+00:00,KHR,10,10
2026-09-10T11:05:35.747841+00:00,KWD,10,10
2026-09-10T11:05:35.747841+00:00,KZT,10,10
2026-09-10T11:05:35.747841+00:00,LAK,10,10
2026-09-10T11:05:35.747841+00:00,LBP,10,10
2026-09-10T11:05:35.747841+00:00,LKR,10,10
2026-09-10T11:05:35.747841+00:00,MAD,10,10
2026-09-10T11:05:35.747841+00:00,MNT,10,10
2026-09-10T11:05:35.747841+00:00,MXN,10,10
2026-09-10T11:05:35.747841+00:00,MZN,10,10
2026-09-10T11:05:35.747841+00:00,NGN,0,0
2026-09-10T11:05:35.747841+00:00,NPR,2,10
2026-09-10T11:05:35.747841+00:00,PEN,10,10
2026-09-10T11:05:35.747841+00:00,PHP,10,10
2026-09-10T11:05:35.747841+00:00,PKR,10,10
2026-09-10T11:05:35.747841+00:00,QAR,10,10
2026-09-10T11:05:35.747841+00:00,RWF,10,10
2026-09-10T11:05:35.747841+00:00,SAR,10,10
2026-09-10T11:05:35.747841+00:00,SDG,10,10
2026-09-10T11:05:35.747841+00:00,SYP,10,10
2026-09-10T11:05:35.747841+00:00,TND,10,10
2026-09-10T11:05:35.747841+00:00,TRY,10,10
2026-09-10T11:05:35.747841+00:00,TZS,10,10
2026-09-10T11:05:35.747841+00:00,UAH,10,10
2026-09-10T11:05:35.747841+00:00,UGX,10,10
2026-09-10T11:05:35.747841+00:00,VES,10,10
2026-09-10T11:05:35.747841+00:00,VND,10,10
2026-09-10T11:05:35.747841+00:00,XAF,10,10
2026-09-10T11:05:35.747841+00:00,XOF,10,10
2026-09-10T11:05:35.747841+00:00,ZAR,10,10
2026-09-10T11:05:35.747841+00:00,ZMW,10,10
2026-09-10T12:05:41.568895+00:00,AED,10,10
2026-09-10T12:05:41.568895+00:00,AFN,3,5
2026-09-10T12:05:41.568895+00:00,AMD,10,10
2026-09-10T12:05:41.568895+00:00,AOA,10,10
2026-09-10T12:05:41.568895+00:00,ARS,10,10
2026-09-10T12:05:41.568895+00:00,AZN,10,10
2026-09-10T12:05:41.568895+00:00,BDT,10,10
2026-09-10T12:05:41.568895+00:00,BND,7,10
2026-09-10T12:05:41.568895+00:00,BOB,10,10
2026-09-10T12:05:41.568895+00:00,BWP,0,10
2026-09-10T12:05:41.568895+00:00,CLP,10,10
2026-09-10T12:05:41.568895+00:00,COP,10,10
2026-09-10T12:05:41.568895+00:00,DZD,10,10
2026-09-10T12:05:41.568895+00:00,EGP,10,10
2026-09-10T12:05:41.568895+00:00,ETB,0,0
2026-09-10T12:05:41.568895+00:00,GEL,10,10
2026-09-10T12:05:41.568895+00:00,GHS,0,0
2026-09-10T12:05:41.568895+00:00,IDR,10,10
2026-09-10T12:05:41.568895+00:00,INR,10,10
2026-09-10T12:05:41.568895+00:00,IQD,10,10
2026-09-10T12:05:41.568895+00:00,JOD,10,10
2026-09-10T12:05:41.568895+00:00,KES,10,10
2026-09-10T12:05:41.568895+00:00,KHR,10,10
2026-09-10T12:05:41.568895+00:00,KWD,10,10
2026-09-10T12:05:41.568895+00:00,KZT,10,10
2026-09-10T12:05:41.568895+00:00,LAK,10,10
2026-09-10T12:05:41.568895+00:00,LBP,10,10
2026-09-10T12:05:41.568895+00:00,LKR,10,10
2026-09-10T12:05:41.568895+00:00,MAD,10,10
2026-09-10T12:05:41.568895+00:00,MNT,10,10
2026-09-10T12:05:41.568895+00:00,MXN,10,10
2026-09-10T12:05:41.568895+00:00,MZN,10,10
2026-09-10T12:05:41.568895+00:00,NGN,0,0
2026-09-10T12:05:41.568895+00:00,NPR,2,10
2026-09-10T12:05:41.568895+00:00,PEN,10,10
2026-09-10T12:05:41.568895+00:00,PHP,10,10
2026-09-10T12:05:41.568895+00:00,PKR,10,10
2026-09-10T12:05:41.568895+00:00,QAR,10,10
2026-09-10T12:05:41.568895+00:00,RWF,10,10
2026-09-10T12:05:41.568895+00:00,SAR,10,10
2026-09-10T12:05:41.568895+00:00,SDG,10,10
2026-09-10T12:05:41.568895+00:00,SYP,10,10
2026-09-10T12:05:41.568895+00:00,TND,10,10
2026-09-10T12:05:41.568895+00:00,TRY,10,10
2026-09-10T12:05:41.568895+00:00,TZS,10,10
2026-09-10T12:05:41.568895+00:00,UAH,10,10
2026-09-10T12:05:41.568895+00:00,UGX,10,10
2026-09-10T12:05:41.568895+00:00,VES,10,10
2026-09-10T12:05:41.568895+00:00,VND,10,10
2026-09-10T12:05:41.568895+00:00,XAF,10,10
2026-09-10T12:05:41.568895+00:00,XOF,10,10
2026-09-10T12:05:41.568895+00:00,ZAR,10,10
2026-09-10T12:05:41.568895+00:00,ZMW,10,10
2026-09-10T13:05:37.719661+00:00,AED,10,10
2026-09-10T13:05:37.719661+00:00,AFN,3,5
2026-09-10T13:05:37.719661+00:00,AMD,10,10
2026-09-10T13:05:37.719661+00:00,AOA,10,10
2026-09-10T13:05:37.719661+00:00,ARS,10,10
2026-09-10T13:05:37.719661+00:00,AZN,10,10
2026-09-10T13:05:37.719661+00:00,BDT,10,10
2026-09-10T13:05:37.719661+00:00,BND,7,10
2026-09-10T13:05:37.719661+00:00,BOB,10,10
2026-09-10T13:05:37.719661+00:00,BWP,0,10
2026-09-10T13:05:37.719661+00:00,CLP,10,10
2026-09-10T13:05:37.719661+00:00,COP,10,10
2026-09-10T13:05:37.719661+00:00,DZD,10,10
2026-09-10T13:05:37.719661+00:00,EGP,10,10
2026-09-10T13:05:37.719661+00:00,ETB,0,0
2026-09-10T13:05:37.719661+00:00,GEL,10,10
2026-09-10T13:05:37.719661+00:00,GHS,0,0
2026-09-10T13:05:37.719661+00:00,IDR,10,10
2026-09-10T13:05:37.719661+00:00,INR,10,10
2026-09-10T13:05:37.719661+00:00,IQD,10,10
2026-09-10T13:05:37.719661+00:00,JOD,10,10
2026-09-10T13:05:37.719661+00:00,KES,10,10
2026-09-10T13:05:37.719661+00:00,KHR,9,10
2026-09-10T13:05:37.719661+00:00,KWD,10,10
2026-09-10T13:05:37.719661+00:00,KZT,10,10
2026-09-10T13:05:37.719661+00:00,LAK,10,10
2026-09-10T13:05:37.719661+00:00,LBP,10,10
2026-09-10T13:05:37.719661+00:00,LKR,10,10
2026-09-10T13:05:37.719661+00:00,MAD,10,10
2026-09-10T13:05:37.719661+00:00,MNT,10,10
2026-09-10T13:05:37.719661+00:00,MXN,10,10
2026-09-10T13:05:37.719661+00:00,MZN,10,10
2026-09-10T13:05:37.719661+00:00,NGN,0,0
2026-09-10T13:05:37.719661+00:00,NPR,1,10
2026-09-10T13:05:37.719661+00:00,PEN,10,10
2026-09-10T13:05:37.719661+00:00,PHP,10,10
2026-09-10T13:05:37.719661+00:00,PKR,10,10
2026-09-10T13:05:37.719661+00:00,QAR,10,10
2026-09-10T13:05:37.719661+00:00,RWF,10,10
2026-09-10T13:05:37.719661+00:00,SAR,10,10
2026-09-10T13:05:37.719661+00:00,SDG,10,10
2026-09-10T13:05:37.719661+00:00,SYP,10,10
2026-09-10T13:05:37.719661+00:00,TND,10,10
2026-09-10T13:05:37.719661+00:00,TRY,10,10
2026-09-10T13:05:37.719661+00:00,TZS,10,10
2026-09-10T13:05:37.719661+00:00,UAH,10,10
2026-09-10T13:05:37.719661+00:00,UGX,10,10
2026-09-10T13:05:37.719661+00:00,VES,10,10
2026-09-10T13:05:37.719661+00:00,VND,10,10
2026-09-10T13:05:37.719661+00:00,XAF,10,10
2026-09-10T13:05:37.719661+00:00,XOF,10,10
2026-09-10T13:05:37.719661+00:00,ZAR,10,10
2026-09-10T13:05:37.719661+00:00,ZMW,10,10
2026-09-10T14:05:39.587395+00:00,AED,10,10
2026-09-10T14:05:39.587395+00:00,AFN,3,5
2026-09-10T14:05:39.587395+00:00,AMD,10,10
2026-09-10T14:05:39.587395+00:00,AOA,10,10
2026-09-10T14:05:39.587395+00:00,ARS,10,10
2026-09-10T14:05:39.587395+00:00,AZN,10,10
2026-09-10T14:05:39.587395+00:00,BDT,10,10
2026-09-10T14:05:39.587395+00:00,BND,7,10
2026-09-10T14:05:39.587395+00:00,BOB,10,10
2026-09-10T14:05:39.587395+00:00,BWP,0,10
2026-09-10T14:05:39.587395+00:00,CLP,10,10
2026-09-10T14:05:39.587395+00:00,COP,10,10
2026-09-10T14:05:39.587395+00:00,DZD,10,10
2026-09-10T14:05:39.587395+00:00,EGP,10,10
2026-09-10T14:05:39.587395+00:00,ETB,0,0
2026-09-10T14:05:39.587395+00:00,GEL,10,10
2026-09-10T14:05:39.587395+00:00,GHS,0,0
2026-09-10T14:05:39.587395+00:00,IDR,10,10
2026-09-10T14:05:39.587395+00:00,INR,10,10
2026-09-10T14:05:39.587395+00:00,IQD,10,10
2026-09-10T14:05:39.587395+00:00,JOD,10,10
2026-09-10T14:05:39.587395+00:00,KES,10,10
2026-09-10T14:05:39.587395+00:00,KHR,10,10
2026-09-10T14:05:39.587395+00:00,KWD,10,10
2026-09-10T14:05:39.587395+00:00,KZT,10,10
2026-09-10T14:05:39.587395+00:00,LAK,10,10
2026-09-10T14:05:39.587395+00:00,LBP,10,10
2026-09-10T14:05:39.587395+00:00,LKR,10,10
2026-09-10T14:05:39.587395+00:00,MAD,10,10
2026-09-10T14:05:39.587395+00:00,MNT,10,10
2026-09-10T14:05:39.587395+00:00,MXN,10,10
2026-09-10T14:05:39.587395+00:00,MZN,10,10
2026-09-10T14:05:39.587395+00:00,NGN,0,0
2026-09-10T14:05:39.587395+00:00,NPR,2,10
2026-09-10T14:05:39.587395+00:00,PEN,10,10
2026-09-10T14:05:39.587395+00:00,PHP,10,10
2026-09-10T14:05:39.587395+00:00,PKR,10,10
2026-09-10T14:05:39.587395+00:00,QAR,10,10
2026-09-10T14:05:39.587395+00:00,RWF,10,10
2026-09-10T14:05:39.587395+00:00,SAR,10,10
2026-09-10T14:05:39.587395+00:00,SDG,10,10
2026-09-10T14:05:39.587395+00:00,SYP,10,10
2026-09-10T14:05:39.587395+00:00,TND,10,10
2026-09-10T14:05:39.587395+00:00,TRY,10,10
2026-09-10T14:05:39.587395+00:00,TZS,10,10
2026-09-10T14:05:39.587395+00:00,UAH,10,10
2026-09-10T14:05:39.587395+00:00,UGX,10,10
2026-09-10T14:05:39.587395+00:00,VES,10,10
2026-09-10T14:05:39.587395+00:00,VND,10,10
2026-09-10T14:05:39.587395+00:00,XAF,10,10
2026-09-10T14:05:39.587395+00:00,XOF,10,10
2026-09-10T14:05:39.587395+00:00,ZAR,10,10
2026-09-10T14:05:39.587395+00:00,ZMW,10,10
2026-09-10T15:05:41.290170+00:00,AED,10,10
2026-09-10T15:05:41.290170+00:00,AFN,3,5
2026-09-10T15:05:41.290170+00:00,AMD,10,10
2026-09-10T15:05:41.290170+00:00,AOA,10,10
2026-09-10T15:05:41.290170+00:00,ARS,10,10
2026-09-10T15:05:41.290170+00:00,AZN,10,10
2026-09-10T15:05:41.290170+00:00,BDT,10,10
2026-09-10T15:05:41.290170+00:00,BND,7,10
2026-09-10T15:05:41.290170+00:00,BOB,10,10
2026-09-10T15:05:41.290170+00:00,BWP,0,10
2026-09-10T15:05:41.290170+00:00,CLP,10,10
2026-09-10T15:05:41.290170+00:00,COP,10,10
2026-09-10T15:05:41.290170+00:00,DZD,10,10
2026-09-10T15:05:41.290170+00:00,EGP,10,10
2026-09-10T15:05:41.290170+00:00,ETB,0,0
2026-09-10T15:05:41.290170+00:00,GEL,10,10
2026-09-10T15:05:41.290170+00:00,GHS,0,0
2026-09-10T15:05:41.290170+00:00,IDR,10,10
2026-09-10T15:05:41.290170+00:00,INR,10,10
2026-09-10T15:05:41.290170+00:00,IQD,10,10
2026-09-10T15:05:41.290170+00:00,JOD,10,10
2026-09-10T15:05:41.290170+00:00,KES,10,10
2026-09-10T15:05:41.290170+00:00,KHR,10,10
2026-09-10T15:05:41.290170+00:00,KWD,10,10
2026-09-10T15:05:41.290170+00:00,KZT,10,10
2026-09-10T15:05:41.290170+00:00,LAK,10,10
2026-09-10T15:05:41.290170+00:00,LBP,10,10
2026-09-10T15:05:41.290170+00:00,LKR,10,10
2026-09-10T15:05:41.290170+00:00,MAD,10,10
2026-09-10T15:05:41.290170+00:00,MNT,10,10
2026-09-10T15:05:41.290170+00:00,MXN,10,10
2026-09-10T15:05:41.290170+00:00,MZN,10,10
2026-09-10T15:05:41.290170+00:00,NGN,0,0
2026-09-10T15:05:41.290170+00:00,NPR,2,10
2026-09-10T15:05:41.290170+00:00,PEN,10,10
2026-09-10T15:05:41.290170+00:00,PHP,10,10
2026-09-10T15:05:41.290170+00:00,PKR,10,10
2026-09-10T15:05:41.290170+00:00,QAR,10,10
2026-09-10T15:05:41.290170+00:00,RWF,10,10
2026-09-10T15:05:41.290170+00:00,SAR,10,10
2026-09-10T15:05:41.290170+00:00,SDG,10,10
2026-09-10T15:05:41.290170+00:00,SYP,10,10
2026-09-10T15:05:41.290170+00:00,TND,10,10
2026-09-10T15:05:41.290170+00:00,TRY,10,10
2026-09-10T15:05:41.290170+00:00,TZS,10,10
2026-09-10T15:05:41.290170+00:00,UAH,10,10
2026-09-10T15:05:41.290170+00:00,UGX,10,10
2026-09-10T15:05:41.290170+00:00,VES,10,10
2026-09-10T15:05:41.290170+00:00,VND,10,10
2026-09-10T15:05:41.290170+00:00,XAF,10,10
2026-09-10T15:05:41.290170+00:00,XOF,10,10
2026-09-10T15:05:41.290170+00:00,ZAR,10,10
2026-09-10T15:05:41.290170+00:00,ZMW,10,10
2026-09-10T16:05:35.759427+00:00,AED,10,10
2026-09-10T16:05:35.759427+00:00,AFN,4,5
2026-09-10T16:05:35.759427+00:00,AMD,10,10
2026-09-10T16:05:35.759427+00:00,AOA,10,10
2026-09-10T16:05:35.759427+00:00,ARS,10,10
2026-09-10T16:05:35.759427+00:00,AZN,10,10
2026-09-10T16:05:35.759427+00:00,BDT,10,10
2026-09-10T16:05:35.759427+00:00,BND,5,10
2026-09-10T16:05:35.759427+00:00,BOB,10,10
2026-09-10T16:05:35.759427+00:00,BWP,0,10
2026-09-10T16:05:35.759427+00:00,CLP,10,10
2026-09-10T16:05:35.759427+00:00,COP,10,10
2026-09-10T16:05:35.759427+00:00,DZD,10,10
2026-09-10T16:05:35.759427+00:00,EGP,10,10
2026-09-10T16:05:35.759427+00:00,ETB,0,0
2026-09-10T16:05:35.759427+00:00,GEL,10,10
2026-09-10T16:05:35.759427+00:00,GHS,0,0
2026-09-10T16:05:35.759427+00:00,IDR,10,10
2026-09-10T16:05:35.759427+00:00,INR,10,10
2026-09-10T16:05:35.759427+00:00,IQD,10,10
2026-09-10T16:05:35.759427+00:00,JOD,10,10
2026-09-10T16:05:35.759427+00:00,KES,10,10
2026-09-10T16:05:35.759427+00:00,KHR,10,10
2026-09-10T16:05:35.759427+00:00,KWD,10,10
2026-09-10T16:05:35.759427+00:00,KZT,10,10
2026-09-10T16:05:35.759427+00:00,LAK,10,10
2026-09-10T16:05:35.759427+00:00,LBP,10,10
2026-09-10T16:05:35.759427+00:00,LKR,10,10
2026-09-10T16:05:35.759427+00:00,MAD,10,10
2026-09-10T16:05:35.759427+00:00,MNT,10,10
2026-09-10T16:05:35.759427+00:00,MXN,10,10
2026-09-10T16:05:35.759427+00:00,MZN,10,10
2026-09-10T16:05:35.759427+00:00,NGN,0,0
2026-09-10T16:05:35.759427+00:00,NPR,1,10
2026-09-10T16:05:35.759427+00:00,PEN,10,10
2026-09-10T16:05:35.759427+00:00,PHP,10,10
2026-09-10T16:05:35.759427+00:00,PKR,10,10
2026-09-10T16:05:35.759427+00:00,QAR,10,10
2026-09-10T16:05:35.759427+00:00,RWF,10,10
2026-09-10T16:05:35.759427+00:00,SAR,10,10
2026-09-10T16:05:35.759427+00:00,SDG,10,10
2026-09-10T16:05:35.759427+00:00,SYP,10,10
2026-09-10T16:05:35.759427+00:00,TND,10,10
2026-09-10T16:05:35.759427+00:00,TRY,10,10
2026-09-10T16:05:35.759427+00:00,TZS,10,10
2026-09-10T16:05:35.759427+00:00,UAH,10,10
2026-09-10T16:05:35.759427+00:00,UGX,10,10
2026-09-10T16:05:35.759427+00:00,VES,10,10
2026-09-10T16:05:35.759427+00:00,VND,10,10
2026-09-10T16:05:35.759427+00:00,XAF,10,10
2026-09-10T16:05:35.759427+00:00,XOF,10,10
2026-09-10T16:05:35.759427+00:00,ZAR,10,10
2026-09-10T16:05:35.759427+00:00,ZMW,10,10
2026-09-10T17:05:36.061224+00:00,AED,10,10
2026-09-10T17:05:36.061224+00:00,AFN,4,5
2026-09-10T17:05:36.061224+00:00,AMD,10,10
2026-09-10T17:05:36.061224+00:00,AOA,10,10
2026-09-10T17:05:36.061224+00:00,ARS,10,10
2026-09-10T17:05:36.061224+00:00,AZN,10,10
2026-09-10T17:05:36.061224+00:00,BDT,10,10
2026-09-10T17:05:36.061224+00:00,BND,4,10
2026-09-10T17:05:36.061224+00:00,BOB,10,10
2026-09-10T17:05:36.061224+00:00,BWP,0,10
2026-09-10T17:05:36.061224+00:00,CLP,10,10
2026-09-10T17:05:36.061224+00:00,COP,10,10
2026-09-10T17:05:36.061224+00:00,DZD,10,10
2026-09-10T17:05:36.061224+00:00,EGP,10,10
2026-09-10T17:05:36.061224+00:00,ETB,0,0
2026-09-10T17:05:36.061224+00:00,GEL,10,10
2026-09-10T17:05:36.061224+00:00,GHS,0,0
2026-09-10T17:05:36.061224+00:00,IDR,10,10
2026-09-10T17:05:36.061224+00:00,INR,10,10
2026-09-10T17:05:36.061224+00:00,IQD,10,10
2026-09-10T17:05:36.061224+00:00,JOD,10,10
2026-09-10T17:05:36.061224+00:00,KES,10,10
2026-09-10T17:05:36.061224+00:00,KHR,10,10
2026-09-10T17:05:36.061224+00:00,KWD,10,10
2026-09-10T17:05:36.061224+00:00,KZT,10,10
2026-09-10T17:05:36.061224+00:00,LAK,10,10
2026-09-10T17:05:36.061224+00:00,LBP,10,10
2026-09-10T17:05:36.061224+00:00,LKR,10,10
2026-09-10T17:05:36.061224+00:00,MAD,10,10
2026-09-10T17:05:36.061224+00:00,MNT,7,10
2026-09-10T17:05:36.061224+00:00,MXN,10,10
2026-09-10T17:05:36.061224+00:00,MZN,10,10
2026-09-10T17:05:36.061224+00:00,NGN,0,0
2026-09-10T17:05:36.061224+00:00,NPR,1,10
2026-09-10T17:05:36.061224+00:00,PEN,10,10
2026-09-10T17:05:36.061224+00:00,PHP,10,10
2026-09-10T17:05:36.061224+00:00,PKR,10,10
2026-09-10T17:05:36.061224+00:00,QAR,10,10
2026-09-10T17:05:36.061224+00:00,RWF,10,10
2026-09-10T17:05:36.061224+00:00,SAR,10,10
2026-09-10T17:05:36.061224+00:00,SDG,10,10
2026-09-10T17:05:36.061224+00:00,SYP,10,10
2026-09-10T17:05:36.061224+00:00,TND,10,10
2026-09-10T17:05:36.061224+00:00,TRY,10,10
2026-09-10T17:05:36.061224+00:00,TZS,10,10
2026-09-10T17:05:36.061224+00:00,UAH,10,10
2026-09-10T17:05:36.061224+00:00,UGX,10,10
2026-09-10T17:05:36.061224+00:00,VES,10,10
2026-09-10T17:05:36.061224+00:00,VND,10,10
2026-09-10T17:05:36.061224+00:00,XAF,10,10
2026-09-10T17:05:36.061224+00:00,XOF,10,10
2026-09-10T17:05:36.061224+00:00,ZAR,10,10
2026-09-10T17:05:36.061224+00:00,ZMW,10,10
2026-09-10T18:05:36.776559+00:00,AED,10,10
2026-09-10T18:05:36.776559+00:00,AFN,2,4
2026-09-10T18:05:36.776559+00:00,AMD,10,10
2026-09-10T18:05:36.776559+00:00,AOA,10,10
2026-09-10T18:05:36.776559+00:00,ARS,10,10
2026-09-10T18:05:36.776559+00:00,AZN,10,10
2026-09-10T18:05:36.776559+00:00,BDT,10,10
2026-09-10T18:05:36.776559+00:00,BND,3,10
2026-09-10T18:05:36.776559+00:00,BOB,10,10
2026-09-10T18:05:36.776559+00:00,BWP,0,10
2026-09-10T18:05:36.776559+00:00,CLP,10,10
2026-09-10T18:05:36.776559+00:00,COP,10,10
2026-09-10T18:05:36.776559+00:00,DZD,10,10
2026-09-10T18:05:36.776559+00:00,EGP,10,10
2026-09-10T18:05:36.776559+00:00,ETB,0,0
2026-09-10T18:05:36.776559+00:00,GEL,10,10
2026-09-10T18:05:36.776559+00:00,GHS,0,0
2026-09-10T18:05:36.776559+00:00,IDR,10,10
2026-09-10T18:05:36.776559+00:00,INR,10,10
2026-09-10T18:05:36.776559+00:00,IQD,10,10
2026-09-10T18:05:36.776559+00:00,JOD,10,10
2026-09-10T18:05:36.776559+00:00,KES,10,10
2026-09-10T18:05:36.776559+00:00,KHR,9,10
2026-09-10T18:05:36.776559+00:00,KWD,10,10
